id,name,office,role,state,county_or_region,jurisdiction,website,email,phone,source_file,source_row_number,notes
ny-6bd9bd0e9b1dfdd6,Timothy Sini,District Attorney,District Attorney,NY,,,,,,ny.csv,35,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-6eb85e22ff6ee14b,Todd Casella,District Attorney,District Attorney,NY,,,,,,ny.csv,53,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-f27efb9c27ca579e,Tony Jordan,District Attorney,District Attorney,NY,,,,,,ny.csv,8,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-9ae39cb4c84a4327,Weeden A. Wetmore,District Attorney,District Attorney,NY,,,,,,ny.csv,48,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-adcff98b4f13dccf,William G. Gabor,District Attorney,District Attorney,NY,,,,,,ny.csv,25,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-0bd4499d8b1bb005,William J. Fitzpatrick,District Attorney,District Attorney,NY,,,,,,ny.csv,24,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-b240b4c77de0e210,William V. Grady,District Attorney,District Attorney,NY,,,,,,ny.csv,19,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-178b008efc81bc9a,Anneka Collins,District Attorney,District Attorney,OH,Highland County,,https://www.highlandcountyprosecutor.com/,,(937) 393-1851,oh.csv,31,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-cfc0506fad0d6b4c,Anthony E. Kendell,District Attorney,District Attorney,OH,Miami County,,http://www.co.miami.oh.us/index.aspx?NID=169,,(937) 440-5960,oh.csv,18,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-96ea82535492e760,Benjamin Fickel,District Attorney,District Attorney,OH,Hocking County,,https://www.hockingprosecutor.org/index.htm,,(704) - 785-5343,oh.csv,56,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-cc8f7b68a1bb9593,Bill Hayes,District Attorney,District Attorney,OH,Licking County,,https://www.lcounty.com/depts/prosecutors/default.htm,,740-670-5255,oh.csv,54,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-40502a5bb1c1d4db,Bradford W. Bailey,District Attorney,District Attorney,OH,Hardin County,,http://www.hardincountyprosecutor.com/,,(419) 674-2284,oh.csv,25,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-72b3f11acaca2926,Brigham M. Anderson,District Attorney,District Attorney,OH,Lawrence County,,http://www.lawrencecountyprosecutor.org/,,740-533-4360,oh.csv,59,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-95f1cd8769e6ae2d,Carol O'Brien,District Attorney,District Attorney,OH,Delaware County,,https://prosecutor.co.delaware.oh.us/about/,delcoprosecutor@co.delaware.oh.us,(740) 833-2690,oh.csv,46,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-88ae72843f1c7c9d,Charles E. Coulson,District Attorney,District Attorney,OH,Lake County,,http://www.lakecountyprosecutor.org/,,440-350-2684,oh.csv,77,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-8eb098d2189bf656,Charles Robert Junk,District Attorney,District Attorney,OH,Pike County,,http://www.pikecountycourt.org/,,(740) 947-4323,oh.csv,50,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-bb5583e473ef7e2e,Charles S. Howland,District Attorney,District Attorney,OH,Morrow County,,http://morrowcountyohio.gov/www/,,(419) 947-5515,oh.csv,45,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-624fe0996875efd3,Chip McConville,District Attorney,District Attorney,OH,Knox County,,https://www.co.knox.oh.us/index.php/county-offices/prosecutor,prosecutor@co.knox.oh.us,740-393-6720,oh.csv,53,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-f618e471615a8d65,Christopher R. Tunnell,District Attorney,District Attorney,OH,Ashland County,,https://www.ashlandcounty.org/prosecutor/,prosecutor@ashlandcounty.org,419-289-8857,oh.csv,61,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-066fe2d0d2be787e,D. Andrew Wilson,District Attorney,District Attorney,OH,Clark County,,,,937-521-1770,oh.csv,28,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-beaf059940ce2b31,Daniel P. Fry,District Attorney,District Attorney,OH,Belmont County,,http://belmontcountyprosecutingattorney.com/,,740-699-2771,oh.csv,82,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-1e7cedcbc7420c49,David Fornshell,District Attorney,District Attorney,OH,Warren County,,http://www.co.warren.oh.us/prosecutor/,David.Fornshell@warrencountyprosecutor.com,513-695-1325,oh.csv,20,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-2f22b8a6f32de499,David Kelley,District Attorney,District Attorney,OH,Adams County,,https://adamscountyoh.gov/,acpo@adamscountyoh.gov,937-544-3600,oh.csv,41,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-c616f863699f72ac,David Phillips,District Attorney,District Attorney,OH,Union County,,https://www.co.union.oh.us/,prosecutor@co.union.oh.us,(937) 645-4190,oh.csv,38,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-316b7a529bb8d7c0,DENNIS MICHAEL HADDOX (R),District Attorney,District Attorney,OH,Muskingum County,,,,740-455-7123,oh.csv,64,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-947af018d33f712f,Dennis Watkins,District Attorney,District Attorney,OH,Trumbull County,,http://prosecutor.co.trumbull.oh.us/,,330-675-2426,oh.csv,85,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-93c58a031650c6bd,Dennis Will,District Attorney,District Attorney,OH,Lorain County,,https://www.google.com/imgres?imgurl=https%3A%2F%2Flookaside.fbsbx.com%2Flookaside%2Fcrawler%2Fmedia%2F%3Fmedia_id%3D743413825836143&imgrefurl=https%3A%2F%2Fwww.facebook.com%2FLorainCountyProsecutorsOffice%2F&docid=HQ9KXkAxTLpa2M&tbnid=51WzRYIZ1RYCHM%3A&vet=10ahUKEwjBkdXRqZ3cAhWQON8KHYXsBqAQMwg6KAAwAA..i&w=685&h=960&bih=602&biw=1242&q=Dennis%20Will%20Prosecutor&ved=0ahUKEwjBkdXRqZ3cAhWQON8KHYXsBqAQMwg6KAAwAA&iact=mrc&uact=8,,(440) 329-5389,oh.csv,60,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-d8f4af539aeadb16,Derek W. DeVine as of 2014 but current website only names assistant prosecutors,District Attorney,District Attorney,OH,Seneca County,,http://senecapros.org/staff.html,,(419) 448-4444,oh.csv,35,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-54143e55dd550f1e,Douglas D. Rowland,District Attorney,District Attorney,OH,Wyandot County,,http://www.co.wyandot.oh.us/electedof.php,,(419) 294-5878,oh.csv,36,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-f284b79da6a3ebef,Edwin A. Pierce,District Attorney,District Attorney,OH,Auglaize County,,http://www2.auglaizecounty.org/elected-officials/prosecuting-attorney,,419-739-6785,oh.csv,16,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-23efde68da5c4f9a,Eric C. Stewart,District Attorney,District Attorney,OH,Logan County,,https://www.co.logan.oh.us/211/Prosecuting-Attorney,,937-593-3755,oh.csv,26,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-2a00b98847c83804,Eva J. Yarger,District Attorney,District Attorney,OH,E.Van Wert County,,http://vanwertcounty.org/prosecutor-office/,,(419) 238-1166,oh.csv,6,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-f7cd9aeb0c8ddeab,Gary D. Bishop,District Attorney,District Attorney,OH,Richland County,,http://richlandprosecutoroh.us/meet-the-team,,419-774-5676,oh.csv,52,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-7ad9ad462b9b4138,Gary L. Lammers,District Attorney,District Attorney,OH,Putnam County,,http://www.putnamcountyohio.gov/ElectedOfficials/Prosecutor.aspx,,419-523-4519,oh.csv,14,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-514436876b5fd187,"Gwen Howe- Gebers, JD",District Attorney,District Attorney,OH,Henry County,,http://www.henrycountyohio.com/attorney.htm,prosecutor@henrycountyohio.com,419-591-3091,oh.csv,13,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-abce84a9b868ee1c,James J. Sitterly,District Attorney,District Attorney,OH,Huron County,,http://huroncountyprosecutorsoffice.com/content/services,smiros@huroncountyohprosecutor.com,419-668-8215,oh.csv,43,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-f67e920c226dccbf,James K. Stanley,District Attorney,District Attorney,OH,Meigs County,,http://meigscountyprosecutor.com/,,(740)-992-6371,oh.csv,68,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-b19c3b2908090b9b,James L. Peters,District Attorney,District Attorney,OH,Monroe County,,http://www.monroecountyohio.com/government/prosecutor/index.php,,740-472-1158,oh.csv,83,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-a65f8456efa91c70,James R. Flaiz,District Attorney,District Attorney,OH,Geauga County,,http://www.prosecutor.co.geauga.oh.us/,,440-279-2100,oh.csv,78,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-16d35fe3df0e8be2,James VanEerten,District Attorney,District Attorney,OH,Ottawa County,,https://www.co.ottawa.oh.us/index.php/prosecutor-temp/,prosecutor@co.ottawa.oh.us,419-734-6845,oh.csv,33,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-c636fbfb1b170b18,Jane Hanlin,District Attorney,District Attorney,OH,Jefferson County,,http://www.jeffersoncountyoh.com/Home.aspx,,740-283-1966,oh.csv,88,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-9360984ac866cf14,Jason Holdren,District Attorney,District Attorney,OH,Gallia County,,http://gallianet.net/,prosecutor@gallianet.net,740-446-0018,oh.csv,69,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-fd575c90d0bd0950,Jason W. Given,District Attorney,District Attorney,OH,Coshocton County,,https://www.coshoctoncounty.net/prosecutor/about-the-prosecutor/,,(740) 622-3566,oh.csv,63,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-5218c4d6aea7a857,Jess Weade,District Attorney,District Attorney,OH,Fayette County,,http://www.fayette-co-oh.com/,jess.weade@fayette-co-oh.com,740.335.0888,oh.csv,40,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-8ddd80b01bfd23ee,Joel Blue,District Attorney,District Attorney,OH,Guernsey County,,http://guernseycounty.org/county-prosecutor/,,740-432-9389,oh.csv,74,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-0955a7f2b63493dc,John D. Ferrero,District Attorney,District Attorney,OH,Stark County,,http://www.starkcountyohio.gov/prosecutor,,330-451-7897,oh.csv,72,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-81dfde63a7cc6c46,Joseph A. Flautt,District Attorney,District Attorney,OH,Perry County,,http://perrycountyohio.net/,,740-342-4582,oh.csv,65,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-5dc9333c29999f3f,Joseph Burkard,District Attorney,District Attorney,OH,D.Paulding County,,https://www.pauldingcountyoh.com/,,419-399-8270,oh.csv,5,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-599cb3c20181ad47,Joseph T. Deters,District Attorney,District Attorney,OH,J.Hamilton County,,http://www.hcpros.org/about_us/index.html,,,oh.csv,8,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-5d2bad4605744999,Judy C. Wolford,District Attorney,District Attorney,OH,Pickaway County,,http://www.pickaway.org/offices/prosecutor/index.html,,(740) 474-6066,oh.csv,48,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-18ba382f8fcfb935,Juergen A. Waldick,District Attorney,District Attorney,OH,Allen County,,http://www.allencountyprosecutor.net/,,419-222-2462,oh.csv,15,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-d46eb997967ec0e8,Julia R. Bates,District Attorney,District Attorney,OH,Lucas County,,https://www.co.lucas.oh.us/290/Prosecutors-Office,,419-213-4000,oh.csv,22,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-774c402e704a372a,Justin Lovett,District Attorney,District Attorney,OH,Jackson County,,http://www.jacksoncountyohio.us/elected-officials/prosecuting-attorney/,,(740) 286-5006,oh.csv,58,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-e1ba23c98bc52a5e,Katherine J. Zartman,District Attorney,District Attorney,OH,Williams County,,http://williamscountyprosecutor.com/directory.aspx?EID=54,kzartman@williamscountyprosecutor.com,419-636-4411,oh.csv,2,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-6752199aa4dce562,Keller Blackburn,District Attorney,District Attorney,OH,Athens County,,http://athenscountyprosecutor.org/,,(740) 592-3208,oh.csv,67,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-a9bbcbc6ff696542,Kelly A. Riddle,District Attorney,District Attorney,OH,Noble County,,https://www.google.com/url?sa=i&source=images&cd=&cad=rja&uact=8&ved=2ahUKEwj1t7CNzZ7cAhWkdt8KHVfXDFsQjRx6BAgBEAU&url=http%3A%2F%2Fwww.ohiopa.org%2FNoble.html&psig=AOvVaw2DIDQCCSwETgte4iLN70p9&ust=1531658016704049,,740-732-5685,oh.csv,75,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-a3c5df7b22875b39,Kelly Ormsby,District Attorney,District Attorney,OH,Darke County,,http://www.darkegop.org/darke-county-officials.html,,(937) 547-7380,oh.csv,10,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-4b41c585cd0bed76,Kevin A. Rings,District Attorney,District Attorney,OH,Washington County,,http://www.washingtongov.org/cl-Prosecutor.htm,,740-373-7624,oh.csv,76,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-7067bca6002c9006,Kevin J. Baxter,District Attorney,District Attorney,OH,Erie County,,https://www.eriecounty.oh.gov/Default.aspx,,(419) 627-7697,oh.csv,42,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-80304b5cd7e4e7c0,Kevin S. Talebi,District Attorney,District Attorney,OH,Champaign County,,,,(937) 653-7376,oh.csv,27,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-a10dced44531b51e,Kyle Witt,District Attorney,District Attorney,OH,Fairfield County,,https://www.co.fairfield.oh.us/prosecutor/About-Prosecuting-Attorney.html,prosecutor@fairfieldcountyohio.gov,740-652-7560,oh.csv,55,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-1d3c88024ce76ca5,Mark J. Howdyshell,District Attorney,District Attorney,OH,Morgan County,,http://www.morgancounty-oh.gov/,,740-962-6478,oh.csv,66,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-e426f29d62e5d471,Martin P. Votel,District Attorney,District Attorney,OH,Preble County,,http://preblecountyprosecutor.org/,,937-456-8156,oh.csv,11,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-442ba7b04fdde936,"Mat Heck, Jr",District Attorney,District Attorney,OH,Montgomery County,,http://www.mcohio.org/prosecutor/,,(937) 225-5757,oh.csv,19,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-b70a03b89c71a518,Matthew Crall,District Attorney,District Attorney,OH,Crawford County,,http://crawfordprosecutor.com/,,(419) 562-9782,oh.csv,44,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-0f07d5ae127f7b28,Matthew K. Fox,District Attorney,District Attorney,OH,Mercer County,,http://www.mercercountyohio.org/prosecutor/,prosecutor@mercercountyohio.org,(419) 586-8677,oh.csv,9,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-b3b249bbdd6d851f,Matthew S. Schmidt,District Attorney,District Attorney,OH,Ross County,,https://rosscountyprosecutor.com/,,740-702-3115,oh.csv,49,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-8771d57a8b008876,Michael C. O'Malley,District Attorney,District Attorney,OH,Cuyahoga County,,http://prosecutor.cuyahogacounty.us/en-us/contact.aspx,,216-443-7800,oh.csv,70,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-0ea4562212f0a3bc,Michael T. Gmoser,District Attorney,District Attorney,OH,Butler County,,http://www.butlercountyprosecutor.org/,,,oh.csv,7,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-d3ce5cbc0518436d,Mike DeWine,Attorney General,Attorney General,OH,,,http://www.ohioattorneygeneral.gov,,,attorney-general.csv,39,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-29a41664f839291d,Morris J. Murray,District Attorney,District Attorney,OH,Defiance County,,http://web.defiancechamber.com/Government/Defiance-County-Prosecutor-99,,(419) 782-2402,oh.csv,4,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-6837e0ba3da7f9df,Nicholas A Larocci,District Attorney,District Attorney,OH,Ashtabula County,,https://www.co.ashtabula.oh.us/147/Prosecutor,,440-576-3664,oh.csv,84,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-d7f8ae1a218cec0a,Owen Beetham,District Attorney,District Attorney,OH,Harrison County,,http://www.harrisoncountyohio.org/prosecutor,,740-942-2621,oh.csv,81,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-592b3cb09e35fca4,Paul Dobson,District Attorney,District Attorney,OH,Wood County,,http://prosecutor.co.wood.oh.us/,,(419) 354-9250,oh.csv,23,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-dcb8323daf581648,Paul J. Gains,District Attorney,District Attorney,OH,Mahoning County,,https://www.mahoningcountyoh.gov/213/Prosecutor,,330-740-2330,oh.csv,86,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-1ac31150bb6107c0,Phillip A. Riegle,District Attorney,District Attorney,OH,Hancock County,,https://co.hancock.oh.us/government-services/prosecutor,,419-424-7089,oh.csv,24,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-5e4192ec036aca88,Raymond A. Grogan,District Attorney,District Attorney,OH,Marion County,,http://www.co.marion.oh.us/,,(740) 223-4290,oh.csv,37,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-6523206d96b87136,Richard W. Moyer,District Attorney,District Attorney,OH,Clinton County,,https://clintonprosecutor.com/,,937-382-4559,oh.csv,30,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-78c8eef976838e54,Robert Herron,District Attorney,District Attorney,OH,Columbiana County,,https://www.policeone.com/Headquarters/Columbiana-County-Prosecutors-Offfice-Lisbon-OH/,,330-420-0140,oh.csv,87,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-50870bff552081dd,Ron O'Brien,District Attorney,District Attorney,OH,Franklin County,,https://prosecutor.franklincountyohio.gov/,,614-525-3555,oh.csv,47,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-94e65d45391286af,Ryan D. Styer,District Attorney,District Attorney,OH,Tuscarawas County,,https://www.countyoffice.org/tuscarawas-county-prosecuting-attorney-new-philadelphia-oh-e3c/,,330-364-8811,oh.csv,73,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-f22b15ffe221f120,Scott A. Haselman,District Attorney,District Attorney,OH,Fulton County,,https://www.fultoncountyoh.com/658/Prosecutor,shaselman@fultoncountyoh.com,(419) 337-9240,oh.csv,3,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-9b9725e353a11d51,Sean Warner,District Attorney,District Attorney,OH,Holmes County,,https://www.co.holmes.oh.us/prosecutor-overview,,(330) 674-4841,oh.csv,62,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-c9f302cc47e2ac56,Shane A. Tieman,District Attorney,District Attorney,OH,Scioto County,,http://sciotocountypo.org/wordpress1/,,(740) 981-3112,oh.csv,51,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-04082a9394ce941b,Sherri L. Bevan Walsh,District Attorney,District Attorney,OH,Summit County,,https://co.summitoh.net/prosecutor/,,330-643-2800,oh.csv,71,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-5ce42b2bbb09afcd,Stephen J. Pronai,District Attorney,District Attorney,OH,Madison County,,http://co.madison.oh.us/prosecutor/,madisoncountyprosecutor@co.madison.oh.us,740 - 852-2259,oh.csv,39,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-b5fbee928f6f85bb,Stephen K. Haller,District Attorney,District Attorney,OH,Greene County,,https://www.co.greene.oh.us/461/Prosecutor,,937) 562-5250,oh.csv,29,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-b96ae42de2328aa4,Steven D. Barnett,District Attorney,District Attorney,OH,Carroll County,,http://carrollcountyohio.us/agencies-and-departments/prosecutor/,,330-627-4555,oh.csv,80,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-7970cd0ed148a3a1,Timothy Braun,District Attorney,District Attorney,OH,Sandusky County,,http://sandusky-county.com/index.php?page=prosecutor,braun_tim@co.sandusky.oh.us,(419) 334-6222,oh.csv,34,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-b48bfdc9561c7336,Timothy S. Sell,District Attorney,District Attorney,OH,Shelby County,,http://co.shelby.oh.us/,tsell@shelbycountyprosecutor.com,(937) 498-2101,oh.csv,17,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-037f75cf61049c4b,Trecia Kimes-Brown,District Attorney,District Attorney,OH,Vinton County,,http://www.vintoncounty.com/government-a-to-z.html,,(740)-596-5445,oh.csv,57,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-31ff5cf1098655a3,Victor Vigluicci,District Attorney,District Attorney,OH,Portage County,,http://www.portageprosecutor.com/,,330-297-3850,oh.csv,79,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-4ff13b73e3717e5d,Vincent Faris,District Attorney,District Attorney,OH,Clermont County,,http://clermontprosecutor.org/,,513-732-7313,oh.csv,21,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
oh-c09447ec69c03a5a,Zac Corbin,District Attorney,District Attorney,OH,Brown County,,http://www.browncountyohio.gov/index.php/prosecutor45,,(937) 378-4151,oh.csv,32,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ok-7aa303931d29807b,Mike Hunter,Attorney General,Attorney General,OK,,,https://www.ok.gov/oag/,,,attorney-general.csv,40,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
or-c531233ca95011a1,Ellen F. Rosenblum,Attorney General,Attorney General,OR,,,http://www.doj.state.or.us/pages/index.aspx,,,attorney-general.csv,41,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
pa-241911fc18cab547,Josh Shapiro,Attorney General,Attorney General,PA,,,https://www.attorneygeneral.gov,,,attorney-general.csv,42,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
pr-45d6e08f5651907d,Wanda VÃzquez Garced,Attorney General,Attorney General,PR,,,http://www.justicia.gobierno.pr,,,attorney-general.csv,43,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-4c282aa93db7991a,Adam Y. Gerol,District Attorney,District Attorney,RI,http://www.co.ozaukee.wi.us/137/District-Attorney,,http://www.co.ozaukee.wi.us/137/District-Attorney,,,ri.csv,47,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-b52f685ef0aac20e,Allen R. Brey,District Attorney,District Attorney,RI,http://www.marinettecounty.com/departments/?department=96899d68c9b8,,http://www.marinettecounty.com/departments/?department=96899d68c9b8,,,ri.csv,39,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-cb9ba4c56db820c6,Andrea Nodolf,District Attorney,District Attorney,RI,,,http://www.co.dunn.wi.us/index.asp?SEC=5C3D75B5-DFC5-4E39-BC18-DE7FA1C78F4A&amp;Type=B_BASIC,,,ri.csv,18,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-bc154f9f8d2dabab,Andrew Christenson,District Attorney,District Attorney,RI,,,http://www.co.green-lake.wi.us/departments.html?Department=5,,,ri.csv,25,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-6d3baa01cc1a556a,Andrew Naze,District Attorney,District Attorney,RI,,,http://www.kewauneeco.org/localgov_departments_details.asp?deptid=657&amp;locid=192,,,ri.csv,32,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-36ff3f67881f9903,Angeline E. Winton,District Attorney,District Attorney,RI,http://www.co.washburn.wi.us/departments/district-attorney,,http://www.co.washburn.wi.us/departments/district-attorney,,,ri.csv,66,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-4d7600fd5cb4d069,Annette Barna,District Attorney,District Attorney,RI,http://www.ruskcounty.org/departments/district-attorney/,,http://www.ruskcounty.org/departments/district-attorney/,,,ri.csv,56,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-6c18934571dc5066,Brian Wright,District Attorney,District Attorney,RI,Barron County Justice Center,,https://www.barroncountywi.gov/index.asp?Type=B_BASIC&SEC={46574272-EF56-4923-910B-38F447B17AF1},,(715) 537-6220,ri.csv,4,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-81f7edb12b71b648,Bruce R. Poquette,District Attorney,District Attorney,RI,http://www.sawyercountygov.org/183/District-Attorney,,http://www.sawyercountygov.org/183/District-Attorney,,,ri.csv,59,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-5af4f304ca9bda92,Carrie Schneider,District Attorney,District Attorney,RI,,,,,,ri.csv,46,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-ac5a0077f0c2fa83,Chad A. Hendee,District Attorney,District Attorney,RI,http://www.co.marquette.wi.us/departments/district-attorney,,http://www.co.marquette.wi.us/departments/district-attorney,,,ri.csv,40,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-894e946c8a86c39c,Christian A. Gossett,District Attorney,District Attorney,RI,http://www.co.winnebago.wi.us/district-attorney,,http://www.co.winnebago.wi.us/district-attorney,,,ri.csv,71,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-5322205ac5e3d32c,Chuck Simono,District Attorney,District Attorney,RI,,,http://www.co.forest.wi.gov/localgov_departments_details.asp?deptid=383&amp;locid=145,,,ri.csv,22,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-7d860d7bf52844d8,CITY ATTORNEY,District Attorney,District Attorney,RI,,,,,,ri.csv,73,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-bead83d084b47ce0,Colleen C. Nordin,District Attorney,District Attorney,RI,,,http://www.co.door.wi.gov/localgov_departments_details.asp?deptid=37&amp;locid=137,,,ri.csv,16,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-3b324f3ff397609f,Craig Lambert,District Attorney,District Attorney,RI,,,http://www.co.wood.wi.us/Departments/DA/,,,ri.csv,72,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ri-16af457264476e1b,Craig R. Nolen,District Attorney,District Attorney,RI,,,http://www.co.green.wi.gov/localgov_departments_details.asp?deptid=107&amp;locid=148,,,ri.csv,24,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
